Number,#,Position F1,Position F2,Assign F1,Assign F2,Height,Volume,Line Width F1 (Hz),Line Width F2 (Hz),Merit,Details,Fit Method,Vol. Method
1565,1565,24.10282,34.51231,,,2.77E+10,2.30E+11,274.60397,349.53559,1,None,parabolic,box sum
1566,1566,21.81311,34.50345,,,6.68E+09,5.40E+10,917.76252,205.00165,1,None,parabolic,box sum
1567,1567,21.03782,34.58935,,,7.43E+09,6.04E+10,899.95929,469.94576,1,None,parabolic,box sum
1568,1568,18.53123,34.64081,,,1.47E+10,1.20E+11,341.39782,827.77525,1,None,parabolic,box sum
1569,1569,181.78559,34.33862,,,5.22E+09,4.20E+10,579.94006,494.48206,1,None,parabolic,box sum
1570,1570,172.11159,34.29563,,,3.49E+10,3.01E+11,441.4585,897.43388,1,None,parabolic,box sum
1571,1571,53.31342,34.38304,,,4.68E+10,3.98E+11,239.53006,428.7761,1,None,parabolic,box sum
1572,1572,40.33288,34.32502,,,3.76E+09,2.96E+10,162.62052,411.77577,1,None,parabolic,box sum
1573,1573,34.35964,34.36836,,,1.79E+11,1.44E+12,175.06177,185.01524,1,None,parabolic,box sum
1574,1574,180.60948,34.11841,,,1.94E+10,1.58E+11,188.90306,196.47751,1,None,parabolic,box sum
1575,1575,170.53808,34.09934,,,5.48E+09,4.59E+10,985.82601,928.18221,1,None,parabolic,box sum
1576,1576,107.06914,34.16773,,,3.42E+09,2.43E+10,72.23155,166.87564,1,None,parabolic,box sum
1577,1577,34.20475,34.18166,,,1.71E+11,1.41E+12,202.61426,201.6486,1,None,parabolic,box sum
1578,1578,28.70233,34.27194,,,5.62E+09,4.59E+10,315.18643,807.58976,1,None,parabolic,box sum
1579,1579,26.5186,34.11818,,,3.26E+09,2.46E+10,94.76161,211.14652,1,None,parabolic,box sum
1580,1580,33.93251,33.9495,,,1.74E+11,1.44E+12,205.11571,203.17402,1,None,parabolic,box sum
1581,1581,30.97447,33.98999,,,1.26E+10,1.08E+11,1075.41192,1256.47459,1,None,parabolic,box sum
1582,1582,25.46766,33.98366,,,4.08E+09,3.05E+10,114.60214,2601.83153,1,None,parabolic,box sum
1583,1583,173.20935,33.79677,,,4.04E+10,3.45E+11,449.79888,363.95996,1,None,parabolic,box sum
1584,1584,172.2295,33.81029,,,3.41E+10,3.03E+11,485.37296,912.84882,1,None,parabolic,box sum
1585,1585,103.55859,33.82248,,,7.31E+09,5.99E+10,170.40089,203.44505,1,None,parabolic,box sum
1586,1586,102.37462,33.7996,,,4.34E+09,3.55E+10,463.10122,768.4444,1,None,parabolic,box sum
1587,1587,37.53407,33.85856,,,4.03E+09,2.98E+10,2105.12613,154.15658,1,None,parabolic,box sum
1588,1588,33.7593,33.76656,,,1.87E+11,1.53E+12,191.11594,197.86862,1,None,parabolic,box sum
1589,1589,19.48309,33.70235,,,8.98E+10,7.28E+11,179.82282,198.63852,1,None,parabolic,box sum
1590,1590,178.72657,33.53268,,,1.13E+10,9.25E+10,393.00011,223.58736,1,None,parabolic,box sum
1591,1591,103.38066,33.52539,,,7.22E+09,6.09E+10,240.04183,347.78231,1,None,parabolic,box sum
1592,1592,59.284,33.67262,,,5.49E+10,4.45E+11,162.99428,209.48678,1,None,parabolic,box sum
1593,1593,57.87693,33.55673,,,5.62E+09,4.32E+10,513.63081,397.63442,1,None,parabolic,box sum
1594,1594,54.69616,33.61415,,,8.49E+09,7.13E+10,832.58406,1500.22106,1,None,parabolic,box sum
1595,1595,36.90374,33.56231,,,7.31E+09,5.67E+10,1724.98285,202.77588,1,None,parabolic,box sum
1596,1596,33.60521,33.58689,,,1.85E+11,1.52E+12,197.56985,202.57681,1,None,parabolic,box sum
1597,1597,28.88583,33.58045,,,4.31E+09,3.79E+10,2081.01556,547.04684,1,None,parabolic,box sum
1598,1598,18.19334,33.67797,,,9.66E+09,7.97E+10,607.82081,785.04898,1,None,parabolic,box sum
1599,1599,181.53602,33.40405,,,9.94E+09,7.70E+10,119.11158,177.17466,1,None,parabolic,box sum
1600,1600,174.99908,33.47641,,,6.76E+09,5.47E+10,262.39723,275.16397,1,None,parabolic,box sum
1601,1601,172.6769,33.38117,,,4.25E+10,3.65E+11,433.93952,650.64856,1,None,parabolic,box sum
1602,1602,52.81409,33.34855,,,4.00E+10,3.47E+11,243.75368,979.41344,1,None,parabolic,box sum
1603,1603,51.49465,33.36249,,,1.60E+10,1.33E+11,618.62049,658.80094,1,None,parabolic,box sum
1604,1604,36.07606,33.36332,,,1.12E+10,8.82E+10,270.26309,167.14187,1,None,parabolic,box sum
1605,1605,33.40745,33.3867,,,1.79E+11,1.47E+12,203.32512,203.27476,1,None,parabolic,box sum
1606,1606,18.07879,33.46884,,,9.04E+09,7.69E+10,738.69453,459.90578,1,None,parabolic,box sum
1607,1607,103.18425,33.26238,,,8.47E+09,6.92E+10,195.7121,241.59504,1,None,parabolic,box sum
1608,1608,29.38536,33.25286,,,6.95E+09,5.74E+10,1380.28235,2585.27012,1,None,parabolic,box sum
1609,1609,27.94319,33.2797,,,4.48E+09,3.78E+10,2019.77667,1231.01248,1,None,parabolic,box sum
1610,1610,26.70038,33.22959,,,3.33E+09,2.59E+10,97.28748,2532.30001,1,None,parabolic,box sum
1611,1611,24.1433,33.15965,,,1.17E+10,1.03E+11,294.78161,756.54322,1,None,parabolic,box sum
1612,1612,21.19402,33.20977,,,8.23E+09,6.41E+10,752.13978,191.3256,1,None,parabolic,box sum
1613,1613,180.87907,32.98297,,,4.50E+09,3.84E+10,342.31082,513.86406,1,None,parabolic,box sum
1614,1614,177.80477,33.10647,,,2.59E+10,2.17E+11,228.02502,239.09824,1,None,parabolic,box sum
1615,1615,166.71584,33.00944,,,3.50E+09,2.54E+10,86.03222,145.41417,1,None,parabolic,box sum
1616,1616,102.74137,33.03766,,,6.61E+09,5.61E+10,228.10746,421.67664,1,None,parabolic,box sum
1617,1617,30.79658,32.93096,,,1.50E+10,1.29E+11,946.6952,1176.55052,1,None,parabolic,box sum
1618,1618,181.02283,32.86264,,,4.53E+09,3.69E+10,160.6504,792.58736,1,None,parabolic,box sum
1619,1619,49.7037,32.91067,,,6.26E+09,4.78E+10,101.78226,189.25813,1,None,parabolic,box sum
1620,1620,22.82402,32.87752,,,4.99E+09,4.18E+10,672.51139,2731.7732,1,None,parabolic,box sum
1621,1621,54.45485,32.55214,,,6.39E+09,5.53E+10,969.68207,1562.58596,1,None,parabolic,box sum
1622,1622,32.5184,32.5322,,,1.46E+11,1.21E+12,219.47945,218.03731,1,None,parabolic,box sum
1623,1623,28.8123,32.7044,,,5.12E+09,4.23E+10,1418.54658,553.14853,1,None,parabolic,box sum
1624,1624,18.84816,32.63454,,,3.85E+10,3.18E+11,140.943,376.80135,1,None,parabolic,box sum
1625,1625,32.36195,32.35266,,,1.66E+11,1.37E+12,201.49301,206.22727,1,None,parabolic,box sum
1626,1626,29.21328,32.48885,,,5.27E+09,4.52E+10,1457.74396,2548.23781,1,None,parabolic,box sum
1627,1627,26.42095,32.38963,,,3.85E+09,3.00E+10,2026.49929,2298.20017,1,None,parabolic,box sum
1628,1628,179.35567,32.27326,,,3.40E+09,2.52E+10,80.83361,453.10134,1,None,parabolic,box sum
1629,1629,168.92843,32.16686,,,9.00E+09,7.00E+10,181.76913,193.73846,1,None,parabolic,box sum
1630,1630,102.1028,32.28621,,,5.29E+09,4.33E+10,256.83861,335.36306,1,None,parabolic,box sum
1631,1631,57.20512,32.32045,,,5.00E+09,4.36E+10,1371.82777,496.53755,1,None,parabolic,box sum
1632,1632,55.32046,32.23453,,,1.15E+10,9.38E+10,182.46105,226.86607,1,None,parabolic,box sum
1633,1633,32.16395,32.14898,,,1.82E+11,1.51E+12,204.08972,208.79363,1,None,parabolic,box sum
1634,1634,25.44913,32.18113,,,1.16E+10,9.58E+10,192.87721,2174.60244,1,None,parabolic,box sum
1635,1635,23.04584,32.24295,,,5.51E+09,4.75E+10,687.89134,1106.49854,1,None,parabolic,box sum
1636,1636,177.25587,32.04482,,,1.26E+10,1.11E+11,623.89421,503.29163,1,None,parabolic,box sum
1637,1637,176.01952,32.12578,,,2.30E+10,1.94E+11,154.8762,311.56068,1,None,parabolic,box sum
1638,1638,59.39658,31.98113,,,3.08E+10,2.59E+11,159.90167,614.99297,1,None,parabolic,box sum
1639,1639,41.34148,32.03339,,,3.48E+09,2.70E+10,92.58262,237.78868,1,None,parabolic,box sum
1640,1640,35.74055,31.9966,,,3.66E+09,2.75E+10,1419.90966,160.5317,1,None,parabolic,box sum
1641,1641,31.97393,31.96235,,,2.02E+11,1.66E+12,193.12149,199.6099,1,None,parabolic,box sum
1642,1642,28.34613,32.0099,,,3.45E+09,2.96E+10,3822.46297,3006.00416,1,None,parabolic,box sum
1643,1643,180.97488,31.7465,,,3.89E+09,3.09E+10,143.0997,785.80929,1,None,parabolic,box sum
1644,1644,178.04284,31.92166,,,1.50E+10,1.23E+11,574.45992,494.07193,1,None,parabolic,box sum
1645,1645,173.52937,31.78979,,,1.76E+10,1.48E+11,724.16468,1169.71729,1,None,parabolic,box sum
1646,1646,172.27436,31.93935,,,3.39E+10,2.93E+11,453.01301,926.51768,1,None,parabolic,box sum
1647,1647,171.13288,31.83629,,,1.95E+10,1.66E+11,706.64299,581.40246,1,None,parabolic,box sum
1648,1648,134.38937,31.82097,,,3.59E+09,2.54E+10,74.82826,162.84622,1,None,parabolic,box sum
1649,1649,104.02428,31.88493,,,4.17E+09,3.08E+10,81.4495,217.19305,1,None,parabolic,box sum
1650,1650,101.35664,31.80096,,,5.72E+09,4.58E+10,318.31812,203.3683,1,None,parabolic,box sum
1651,1651,52.35304,31.77806,,,5.00E+10,4.29E+11,223.34886,622.45939,1,None,parabolic,box sum
1652,1652,21.55817,31.80752,,,1.49E+10,1.13E+11,122.47289,163.75044,1,None,parabolic,box sum
1653,1653,20.21555,31.82031,,,2.74E+10,2.32E+11,399.09707,341.82213,1,None,parabolic,box sum
1654,1654,19.25126,31.85846,,,3.30E+10,2.72E+11,358.83218,664.91463,1,None,parabolic,box sum
1655,1655,17.50403,31.91272,,,1.40E+10,1.07E+11,103.5533,173.01092,1,None,parabolic,box sum
1656,1656,102.43884,31.57842,,,4.37E+09,3.57E+10,372.744,751.74628,1,None,parabolic,box sum
1657,1657,58.40889,31.71306,,,4.73E+09,3.95E+10,643.58115,300.00488,1,None,parabolic,box sum
1658,1658,56.99245,31.64799,,,7.69E+09,6.45E+10,1297.26334,416.76458,1,None,parabolic,box sum
1659,1659,56.31207,31.67382,,,7.62E+09,6.39E+10,1298.28443,272.88543,1,None,parabolic,box sum
1660,1660,42.01884,31.72705,,,5.52E+09,4.35E+10,118.21995,198.6721,1,None,parabolic,box sum
1661,1661,31.68871,31.72006,,,1.94E+11,1.61E+12,210.54364,205.8699,1,None,parabolic,box sum
1662,1662,26.94699,31.60669,,,6.79E+09,5.93E+10,1188.21859,2141.9929,1,None,parabolic,box sum
1663,1663,24.80221,31.56741,,,9.06E+09,7.51E+10,339.28723,1962.03123,1,None,parabolic,box sum
1664,1664,180.80173,31.54877,,,3.38E+09,2.86E+10,158.53889,1027.86244,1,None,parabolic,box sum
1665,1665,31.38046,31.37122,,,1.90E+11,1.58E+12,217.88673,211.39117,1,None,parabolic,box sum
1666,1666,28.62107,31.41843,,,5.30E+09,4.32E+10,3637.60307,2153.99962,1,None,parabolic,box sum
1667,1667,27.53108,31.45514,,,6.09E+09,5.19E+10,3623.95996,2292.96192,1,None,parabolic,box sum
1668,1668,171.80882,31.17433,,,2.96E+10,2.58E+11,382.52746,882.12448,1,None,parabolic,box sum
1669,1669,168.47393,31.17996,,,8.32E+09,6.49E+10,105.89718,203.56497,1,None,parabolic,box sum
1670,1670,55.95897,31.17854,,,6.85E+09,5.87E+10,1352.24129,1100.01069,1,None,parabolic,box sum
1671,1671,51.50341,31.27982,,,1.26E+10,1.03E+11,757.86329,722.29552,1,None,parabolic,box sum
1672,1672,31.18615,31.16826,,,2.10E+11,1.72E+12,191.22587,198.77764,1,None,parabolic,box sum
1673,1673,180.51039,31.02129,,,3.50E+09,2.78E+10,125.66259,256.49671,1,None,parabolic,box sum
1674,1674,100.69487,31.07859,,,4.26E+09,3.33E+10,205.87542,186.14732,1,None,parabolic,box sum
1675,1675,57.28172,31.08203,,,8.25E+09,6.81E+10,254.07213,397.23148,1,None,parabolic,box sum
1676,1676,52.53045,31.00391,,,4.76E+10,4.08E+11,186.32314,783.97926,1,None,parabolic,box sum
1677,1677,34.12726,31.14816,,,1.09E+10,9.08E+10,1183.73847,1048.97614,1,None,parabolic,box sum
1678,1678,28.12926,31.12096,,,5.68E+09,4.66E+10,2743.40882,389.79144,1,None,parabolic,box sum
1679,1679,24.78744,30.96457,,,8.76E+09,7.62E+10,2098.63313,1970.48582,1,None,parabolic,box sum
1680,1680,22.96419,31.01937,,,1.13E+10,9.42E+10,246.773,281.23928,1,None,parabolic,box sum
1681,1681,16.25331,31.07032,,,4.17E+09,3.37E+10,266.63063,198.76324,1,None,parabolic,box sum
1682,1682,39.82261,30.86318,,,3.34E+09,2.69E+10,463.94888,1878.95317,1,None,parabolic,box sum
1683,1683,30.90733,30.91434,,,2.14E+11,1.74E+12,184.35423,191.6422,1,None,parabolic,box sum
1684,1684,23.66725,30.93284,,,6.28E+09,5.15E+10,2667.53504,1223.97778,1,None,parabolic,box sum
1685,1685,17.10692,30.87677,,,4.06E+09,3.10E+10,271.09365,393.20925,1,None,parabolic,box sum
1686,1686,170.1458,30.69563,,,5.20E+09,4.24E+10,1507.85888,359.34771,1,None,parabolic,box sum
1687,1687,47.48916,30.62716,,,8.21E+09,7.00E+10,544.07315,377.69118,1,None,parabolic,box sum
1688,1688,26.54237,30.72476,,,1.83E+10,1.56E+11,498.43896,378.70093,1,None,parabolic,box sum
1689,1689,178.84766,30.48454,,,4.53E+09,3.43E+10,202.47441,179.58272,1,None,parabolic,box sum
1690,1690,174.67301,30.56353,,,2.23E+10,1.84E+11,135.73675,245.68922,1,None,parabolic,box sum
1691,1691,169.30218,30.48599,,,3.89E+09,3.12E+10,219.58571,568.12695,1,None,parabolic,box sum
1692,1692,167.79129,30.51977,,,3.36E+09,2.58E+10,170.19935,173.49781,1,None,parabolic,box sum
1693,1693,135.9125,30.46618,,,3.42E+09,2.41E+10,79.89954,130.65162,1,None,parabolic,box sum
1694,1694,131.70708,30.46943,,,4.10E+09,3.19E+10,288.75641,226.62862,1,None,parabolic,box sum
1695,1695,99.15583,30.47014,,,3.42E+09,2.48E+10,76.57243,239.35488,1,None,parabolic,box sum
1696,1696,62.12586,30.42941,,,5.43E+09,4.41E+10,581.69003,389.75306,1,None,parabolic,box sum
1697,1697,60.76858,30.53893,,,3.05E+10,2.56E+11,234.05327,253.68331,1,None,parabolic,box sum
1698,1698,48.98622,30.46109,,,5.35E+09,4.44E+10,743.97101,360.08884,1,None,parabolic,box sum
1699,1699,48.06939,30.50668,,,8.28E+09,6.77E+10,602.91808,250.67563,1,None,parabolic,box sum
1700,1700,46.24329,30.56883,,,4.12E+09,3.27E+10,823.70443,177.75508,1,None,parabolic,box sum
1701,1701,24.57975,30.55769,,,7.97E+09,6.99E+10,768.88038,1987.60367,1,None,parabolic,box sum
1702,1702,22.09153,30.52317,,,6.08E+09,4.84E+10,1313.36881,311.8557,1,None,parabolic,box sum
1703,1703,176.91437,30.28191,,,3.83E+09,3.23E+10,177.07862,830.38717,1,None,parabolic,box sum
1704,1704,117.24116,30.22831,,,3.32E+09,2.70E+10,210.77815,285.06244,1,None,parabolic,box sum
1705,1705,63.24764,30.29923,,,3.42E+09,2.67E+10,125.82687,198.37469,1,None,parabolic,box sum
1706,1706,46.91047,30.33845,,,1.10E+10,8.88E+10,211.8652,228.92155,1,None,parabolic,box sum
1707,1707,30.28346,30.30757,,,2.19E+11,1.74E+12,156.0689,180.10558,1,None,parabolic,box sum
1708,1708,168.96732,30.11974,,,4.47E+09,3.55E+10,183.51574,234.68746,1,None,parabolic,box sum
1709,1709,131.35608,30.15295,,,4.51E+09,3.64E+10,239.85495,245.80435,1,None,parabolic,box sum
1710,1710,58.68699,30.1778,,,3.88E+09,2.84E+10,112.62102,149.9065,1,None,parabolic,box sum
1711,1711,49.66057,30.0081,,,3.83E+09,3.04E+10,815.94362,316.36961,1,None,parabolic,box sum
1712,1712,35.05116,30.14632,,,3.53E+09,2.79E+10,2870.37404,1563.73963,1,None,parabolic,box sum
1713,1713,27.03625,30.14417,,,2.59E+10,2.15E+11,469.85071,267.6136,1,None,parabolic,box sum
1714,1714,26.13597,30.15296,,,1.91E+10,1.62E+11,521.24506,284.13423,1,None,parabolic,box sum
1715,1715,25.57652,29.99607,,,2.42E+10,2.06E+11,481.5469,640.23682,1,None,parabolic,box sum
1716,1716,173.30406,29.96785,,,1.60E+10,1.31E+11,314.71802,1262.81853,1,None,parabolic,box sum
1717,1717,172.59489,29.89382,,,1.87E+10,1.61E+11,292.44506,1668.27435,1,None,parabolic,box sum
1718,1718,99.42012,29.85559,,,3.69E+09,2.74E+10,89.82469,156.52147,1,None,parabolic,box sum
1719,1719,61.7801,29.80635,,,8.37E+09,7.10E+10,418.94004,390.60212,1,None,parabolic,box sum
1720,1720,56.46126,29.8907,,,1.74E+10,1.37E+11,122.51686,194.19417,1,None,parabolic,box sum
1721,1721,55.36842,29.85668,,,2.18E+10,1.77E+11,140.74513,410.62211,1,None,parabolic,box sum
1722,1722,53.91102,29.94678,,,7.07E+09,6.05E+10,1057.56961,2767.33525,1,None,parabolic,box sum
1723,1723,40.9654,29.951,,,1.95E+10,1.62E+11,213.82433,715.31599,1,None,parabolic,box sum
1724,1724,24.06745,29.88589,,,4.71E+09,4.09E+10,925.29127,2804.95278,1,None,parabolic,box sum
1725,1725,177.78643,29.7268,,,4.06E+09,3.42E+10,131.24869,231.73735,1,None,parabolic,box sum
1726,1726,176.54325,29.60706,,,4.21E+09,3.41E+10,1207.58674,243.79923,1,None,parabolic,box sum
1727,1727,176.02818,29.72588,,,4.14E+09,3.30E+10,1211.1902,1044.05209,1,None,parabolic,box sum
1728,1728,48.83043,29.77649,,,4.13E+09,3.28E+10,544.27102,426.96286,1,None,parabolic,box sum
1729,1729,51.27711,29.56559,,,4.57E+09,3.64E+10,179.63472,1164.64934,1,None,parabolic,box sum
1730,1730,129.61957,29.22935,,,4.59E+09,3.66E+10,161.93776,383.64897,1,None,parabolic,box sum
1731,1731,119.90327,29.23273,,,3.88E+09,2.90E+10,99.79259,159.69224,1,None,parabolic,box sum
1732,1732,103.18347,29.25124,,,3.67E+09,2.72E+10,162.71824,325.80277,1,None,parabolic,box sum
1733,1733,50.91416,29.3439,,,3.63E+09,2.95E+10,1262.36286,208.3715,1,None,parabolic,box sum
1734,1734,98.7099,29.15122,,,3.84E+09,2.75E+10,113.41005,128.6513,1,None,parabolic,box sum
1735,1735,171.85188,28.8445,,,2.16E+10,1.70E+11,144.13576,190.90827,1,None,parabolic,box sum
1736,1736,102.15086,28.85266,,,3.94E+09,3.07E+10,107.80624,186.3248,1,None,parabolic,box sum
1737,1737,55.69208,28.89688,,,2.96E+10,2.37E+11,143.80842,276.47593,1,None,parabolic,box sum
1738,1738,54.56812,28.82503,,,8.07E+09,6.71E+10,572.20215,1516.7273,1,None,parabolic,box sum
1739,1739,33.37907,28.8303,,,4.37E+09,3.77E+10,2980.40812,2142.33588,1,None,parabolic,box sum
1740,1740,32.10176,28.95806,,,4.69E+09,3.98E+10,2976.04526,1699.6175,1,None,parabolic,box sum
1741,1741,28.83795,28.86422,,,2.84E+11,2.22E+12,142.96321,162.96854,1,None,parabolic,box sum
1742,1742,174.23889,28.66009,,,3.51E+09,2.93E+10,800.96123,4795.70324,1,None,parabolic,box sum
1743,1743,170.824,28.66695,,,4.34E+09,3.50E+10,780.13258,249.26774,1,None,parabolic,box sum
1744,1744,51.60616,28.66805,,,5.71E+09,4.54E+10,120.94857,1438.38142,1,None,parabolic,box sum
1745,1745,42.33585,28.71733,,,6.08E+09,5.25E+10,943.61725,1052.35797,1,None,parabolic,box sum
1746,1746,41.0743,28.76395,,,5.80E+10,4.52E+11,151.42755,175.8579,1,None,parabolic,box sum
1747,1747,36.47229,28.71479,,,3.30E+09,2.51E+10,3096.80573,185.42778,1,None,parabolic,box sum
1748,1748,35.77912,28.66739,,,6.77E+09,5.28E+10,130.31188,184.46119,1,None,parabolic,box sum
1749,1749,28.72236,28.71168,,,2.97E+11,2.37E+12,172.01803,167.82064,1,None,parabolic,box sum
1750,1750,25.68087,28.72915,,,3.87E+10,3.21E+11,223.49055,256.24487,1,None,parabolic,box sum
1751,1751,21.83964,28.68528,,,3.08E+10,2.30E+11,103.43116,161.56304,1,None,parabolic,box sum
1752,1752,176.18057,28.61559,,,4.12E+09,3.02E+10,1174.70434,1067.71535,1,None,parabolic,box sum
1753,1753,132.45226,28.60567,,,3.69E+09,2.62E+10,74.96139,149.72422,1,None,parabolic,box sum
1754,1754,103.50636,28.48476,,,3.35E+09,2.57E+10,128.06693,332.05317,1,None,parabolic,box sum
1755,1755,98.34544,28.57022,,,4.22E+09,3.27E+10,180.72666,174.65387,1,None,parabolic,box sum
1756,1756,53.26727,28.4834,,,2.65E+10,2.24E+11,282.38433,298.67373,1,None,parabolic,box sum
1757,1757,43.13963,28.59902,,,1.36E+10,1.07E+11,162.41777,165.58287,1,None,parabolic,box sum
1758,1758,174.48061,28.26506,,,4.11E+09,3.27E+10,934.31807,1140.52317,1,None,parabolic,box sum
1759,1759,172.75731,28.23985,,,2.23E+10,1.87E+11,348.16991,1637.48765,1,None,parabolic,box sum
1760,1760,129.5732,28.29171,,,4.42E+09,3.61E+10,102.6861,370.45741,1,None,parabolic,box sum
1761,1761,97.83218,28.25619,,,5.33E+09,3.94E+10,182.21189,143.77602,1,None,parabolic,box sum
1762,1762,35.51593,28.35825,,,5.56E+09,4.78E+10,683.12541,262.05875,1,None,parabolic,box sum
1763,1763,33.18442,28.30331,,,5.46E+09,4.55E+10,686.04702,1908.70854,1,None,parabolic,box sum
1764,1764,170.54138,28.12208,,,3.35E+09,2.74E+10,951.88679,253.42428,1,None,parabolic,box sum
1765,1765,56.15405,28.21385,,,3.06E+10,2.45E+11,153.48196,187.44249,1,None,parabolic,box sum
1766,1766,40.41599,28.14771,,,6.81E+10,5.38E+11,120.73361,213.75126,1,None,parabolic,box sum
1767,1767,34.41933,28.19113,,,1.16E+10,9.81E+10,349.69361,260.21433,1,None,parabolic,box sum
1768,1768,28.08651,28.10072,,,6.15E+11,4.76E+12,137.02717,154.70823,1,None,parabolic,box sum
1769,1769,24.03496,28.14118,,,6.74E+10,5.52E+11,334.65077,205.47895,1,None,parabolic,box sum
1770,1770,97.58637,28.01011,,,4.21E+09,3.12E+10,108.67099,148.24916,1,None,parabolic,box sum
1771,1771,45.58329,28.01508,,,8.05E+09,6.24E+10,136.25524,145.18152,1,None,parabolic,box sum
1772,1772,31.60741,27.70176,,,5.41E+09,4.33E+10,2256.71002,2240.94879,1,None,parabolic,box sum
1773,1773,52.69482,27.5801,,,1.02E+10,8.92E+10,471.58755,2093.33763,1,None,parabolic,box sum
1774,1774,44.02943,27.47366,,,4.08E+09,3.30E+10,1446.59251,721.33854,1,None,parabolic,box sum
1775,1775,38.14409,27.58207,,,7.45E+09,5.98E+10,162.99183,183.21159,1,None,parabolic,box sum
1776,1776,31.74295,27.52499,,,5.15E+09,4.44E+10,2274.99204,3596.29054,1,None,parabolic,box sum
1777,1777,24.92897,27.5677,,,1.73E+10,1.50E+11,755.67453,1180.77902,1,None,parabolic,box sum
1778,1778,21.47242,27.54461,,,6.72E+09,5.45E+10,2227.23015,436.57831,1,None,parabolic,box sum
1779,1779,44.95507,27.41212,,,5.78E+09,4.74E+10,478.86714,316.57588,1,None,parabolic,box sum
1780,1780,27.31941,27.32028,,,2.52E+11,2.00E+12,167.33515,167.15866,1,None,parabolic,box sum
1781,1781,96.72692,27.25027,,,3.75E+09,2.79E+10,106.27215,154.83055,1,None,parabolic,box sum
1782,1782,56.43789,27.22273,,,9.41E+09,7.33E+10,130.39493,385.95629,1,None,parabolic,box sum
1783,1783,55.73895,27.16852,,,4.25E+09,3.62E+10,367.67272,1889.01234,1,None,parabolic,box sum
1784,1784,51.93283,27.13773,,,8.57E+09,7.29E+10,530.47157,709.56447,1,None,parabolic,box sum
1785,1785,44.4644,27.15278,,,5.70E+09,4.82E+10,1279.00331,264.31331,1,None,parabolic,box sum
1786,1786,42.47768,27.10065,,,4.35E+09,3.82E+10,1581.88284,1015.71661,1,None,parabolic,box sum
1787,1787,30.12158,27.07786,,,2.26E+10,1.88E+11,235.55804,524.70753,1,None,parabolic,box sum
1788,1788,22.6505,27.25271,,,1.83E+10,1.52E+11,638.92026,454.81144,1,None,parabolic,box sum
1789,1789,51.75252,26.99832,,,8.76E+09,7.39E+10,387.96761,654.28223,1,None,parabolic,box sum
1790,1790,46.90754,26.96224,,,1.89E+10,1.50E+11,162.98939,198.49222,1,None,parabolic,box sum
1791,1791,32.52799,26.89711,,,3.40E+09,2.73E+10,2336.37749,2608.64557,1,None,parabolic,box sum
1792,1792,173.85787,26.79317,,,5.10E+09,4.19E+10,1008.71945,2626.77317,1,None,parabolic,box sum
1793,1793,170.86729,26.83305,,,3.40E+09,2.92E+10,1199.18194,855.09857,1,None,parabolic,box sum
1794,1794,53.90093,26.69058,,,6.80E+09,5.53E+10,610.40775,2772.24251,1,None,parabolic,box sum
1795,1795,45.5178,26.71942,,,4.93E+09,4.03E+10,2190.46337,220.83632,1,None,parabolic,box sum
1796,1796,26.65532,26.6792,,,1.83E+11,1.47E+12,185.20678,172.64635,1,None,parabolic,box sum
1797,1797,173.33646,26.65852,,,9.32E+09,8.04E+10,519.55402,4225.64552,1,None,parabolic,box sum
1798,1798,172.7807,26.47903,,,8.10E+09,7.13E+10,589.44413,2750.0615,1,None,parabolic,box sum
1799,1799,170.61833,26.53096,,,3.46E+09,2.87E+10,1201.95392,2071.70107,1,None,parabolic,box sum
1800,1800,60.72005,26.64271,,,1.94E+10,1.60E+11,149.89591,247.20026,1,None,parabolic,box sum
1801,1801,49.06482,26.51772,,,6.51E+09,5.54E+10,959.73005,471.77819,1,None,parabolic,box sum
1802,1802,48.23178,26.5851,,,7.31E+09,6.05E+10,883.93444,485.39907,1,None,parabolic,box sum
1803,1803,45.84775,26.54878,,,4.98E+09,3.99E+10,2231.35362,174.53634,1,None,parabolic,box sum
1804,1804,30.71992,26.58835,,,1.87E+10,1.60E+11,409.49612,489.61558,1,None,parabolic,box sum
1805,1805,26.48507,26.49667,,,2.20E+11,1.75E+12,158.24789,167.32416,1,None,parabolic,box sum
1806,1806,15.01096,26.52745,,,1.23E+10,9.62E+10,134.06648,365.74682,1,None,parabolic,box sum
1807,1807,174.73892,26.46628,,,1.13E+10,9.74E+10,174.74299,362.6552,1,None,parabolic,box sum
1808,1808,58.25973,26.34128,,,1.37E+10,1.16E+11,258.48873,332.51848,1,None,parabolic,box sum
1809,1809,50.38785,26.32584,,,3.34E+09,2.70E+10,116.89595,234.3181,1,None,parabolic,box sum
1810,1810,47.34482,26.43933,,,1.77E+10,1.44E+11,174.16037,212.9046,1,None,parabolic,box sum
1811,1811,35.83221,26.39076,,,3.55E+09,2.66E+10,154.94521,148.16042,1,None,parabolic,box sum
1812,1812,26.30258,26.30059,,,2.51E+11,1.99E+12,156.97274,166.49669,1,None,parabolic,box sum
1813,1813,95.8248,26.25261,,,3.89E+09,2.90E+10,156.61609,138.71286,1,None,parabolic,box sum
1814,1814,60.12498,26.16388,,,4.90E+09,4.17E+10,1004.00116,697.6417,1,None,parabolic,box sum
1815,1815,59.47614,26.22827,,,6.92E+09,5.86E+10,968.51196,290.23113,1,None,parabolic,box sum
